user_id,Pizza_ordered,Burger_ordered,Pasta_ordered,Pizza_available,Burger_available,Pasta_available,Samosa_ordered,Samosa_available,Kachori_ordered,Kachori_available,Vadapav_ordered,Vadapav_available,Dosa_ordered,Dosa_available,Noodles_ordered,Noodles_available,Maggie_ordered,Maggie_available,target
343,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0
344,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
346,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
347,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
348,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1
349,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
350,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0
351,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
352,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0
353,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
354,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0
355,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1
356,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
357,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
358,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
359,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1
360,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
361,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
362,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
363,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
364,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
365,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
366,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1
367,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
368,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
369,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0
370,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
371,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
372,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1
373,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
374,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
375,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
376,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1
377,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
378,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
379,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
381,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
382,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0
383,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1
384,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0
385,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1
386,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
387,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
388,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
389,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1
390,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
391,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
392,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
393,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
394,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
395,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0
396,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
397,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
398,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
399,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
400,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
401,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
402,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
403,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1
404,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1
405,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
406,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
407,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
408,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
409,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
410,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1
411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
412,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
413,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
414,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
416,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
417,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1
418,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
419,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
420,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
421,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0
422,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0
423,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
424,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
425,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1
426,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
427,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
428,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
429,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
430,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1
431,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
432,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
433,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0
434,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
435,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
436,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
437,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1
438,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
439,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
440,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
441,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
442,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
443,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
444,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
445,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0
446,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
447,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
448,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
449,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
450,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1
451,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
452,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
453,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
454,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1
455,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
456,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1
457,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
458,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
459,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
460,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
461,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
462,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
463,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
464,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
465,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
466,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
467,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
468,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
469,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
470,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1
471,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
472,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
473,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
474,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1
475,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1
476,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
477,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
478,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0
481,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
482,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
483,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0
484,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
485,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1
486,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
487,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
488,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
489,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
490,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0
491,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
493,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
494,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
495,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
496,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
497,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
498,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
499,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
500,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1
501,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1
502,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
503,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
504,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
505,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
506,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
507,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1
508,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
509,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
510,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1
511,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
512,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
513,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
514,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1
515,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1
516,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
517,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
518,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1
519,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
520,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
521,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
522,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1
523,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
524,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
525,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
526,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
527,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
528,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
529,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
530,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
531,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
532,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
533,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
534,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0
535,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
536,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
537,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1
538,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
539,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1
540,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
541,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1
542,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1
543,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
544,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
545,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
546,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
547,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1
548,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1
549,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
550,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
551,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
552,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
553,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
554,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1
555,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
556,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1
557,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
558,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0
559,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
560,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1
561,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
562,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
563,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
564,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
565,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0
566,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
567,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
568,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
569,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
570,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0
571,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1
572,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0
573,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
574,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
575,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
576,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1
577,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1
578,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
579,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1
580,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1
581,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0
582,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0
583,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
584,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1
585,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1
586,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
587,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
588,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1
589,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
590,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
591,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
592,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
593,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
594,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1
595,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
596,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1
597,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
598,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1
599,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0
600,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
601,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1
602,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
603,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
604,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1
605,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
606,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
607,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
608,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1
609,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1
610,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1
611,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
612,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1
613,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1
614,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1
615,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
616,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0
617,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
618,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
619,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
620,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1
621,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1
622,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
623,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
624,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0
625,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
626,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
627,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1
628,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
629,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
630,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
631,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
632,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
633,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
634,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
635,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
636,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
637,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
638,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
639,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0
640,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
641,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
642,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
643,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
644,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
645,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1
646,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
647,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
648,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0
649,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
650,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
651,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
652,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
653,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0
654,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
655,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
656,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0
657,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
658,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1
659,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
660,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1
661,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
662,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1
663,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0
664,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0
665,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
666,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1
667,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
668,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
669,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
670,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1
671,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
672,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
673,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
674,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1
675,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
676,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1
677,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
678,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
679,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
680,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
681,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1
682,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
683,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0
684,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1
685,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0
686,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
687,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
688,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
